rate,client_timestamp,pair
"13.430793",1683991376502,"USDBWP"
"13.430793",1683992526373,"USDBWP"
"13.430793",1683993773364,"USDBWP"
"13.430793",1683995161404,"USDBWP"
"13.430793",1683996129121,"USDBWP"
"13.430793",1683997363081,"USDBWP"
"13.538856",1683998685328,"USDBWP"
"13.538856",1683999726284,"USDBWP"
"13.538856",1684000964421,"USDBWP"
"13.538856",1684002292502,"USDBWP"
"13.538856",1684003325933,"USDBWP"
"13.538856",1684004533864,"USDBWP"
"13.538856",1684005727913,"USDBWP"
"13.538856",1684006925648,"USDBWP"
"13.538856",1684008148472,"USDBWP"
"13.538856",1684009406773,"USDBWP"
"13.538856",1684010541071,"USDBWP"
"13.538856",1684011747414,"USDBWP"
"13.538856",1684012929166,"USDBWP"
"13.538856",1684014136841,"USDBWP"
"13.538856",1684015352844,"USDBWP"
"13.538856",1684016636915,"USDBWP"
"13.538856",1684017711254,"USDBWP"
"13.538856",1684018939039,"USDBWP"
"13.538856",1684020172280,"USDBWP"
"13.538856",1684021331683,"USDBWP"
"13.538856",1684022771895,"USDBWP"
"13.538856",1684024331830,"USDBWP"
"13.538856",1684026028051,"USDBWP"
"13.549493",1684028148390,"USDBWP"
"13.549493",1684029721848,"USDBWP"
"13.549493",1684031426596,"USDBWP"
"13.549493",1684032292203,"USDBWP"
"13.549493",1684033367586,"USDBWP"
"13.549493",1684034607141,"USDBWP"
"13.549493",1684035725158,"USDBWP"
"13.549493",1684036946196,"USDBWP"
"13.549493",1684038316710,"USDBWP"
"13.549493",1684039332803,"USDBWP"
"13.549493",1684040534216,"USDBWP"
"13.549493",1684041821676,"USDBWP"
"13.549493",1684042910521,"USDBWP"
"13.549493",1684044148844,"USDBWP"
"13.549493",1684045524046,"USDBWP"
"13.549493",1684046512771,"USDBWP"
"13.549493",1684047749442,"USDBWP"
"13.549493",1684048961325,"USDBWP"
"13.549493",1684051370403,"USDBWP"
"13.549493",1684052660694,"USDBWP"
"13.549493",1684053709617,"USDBWP"
"13.549493",1684054962088,"USDBWP"
"13.549493",1684056109526,"USDBWP"
"13.549493",1684056792923,"USDBWP"
"13.549493",1684057161531,"USDBWP"
"13.549493",1684057336108,"USDBWP"
"13.549493",1684057577840,"USDBWP"
"13.549493",1684058557265,"USDBWP"
"13.549493",1684059892529,"USDBWP"
"13.549493",1684060914905,"USDBWP"
"13.549493",1684062141620,"USDBWP"
"13.549493",1684063324287,"USDBWP"
"13.549493",1684064547008,"USDBWP"
"13.549493",1684065770397,"USDBWP"
"13.549493",1684067353372,"USDBWP"
"13.549493",1684068380305,"USDBWP"
"13.549493",1684069356953,"USDBWP"
"13.549493",1684070594591,"USDBWP"
"13.549493",1684071727505,"USDBWP"
"13.549493",1684072975364,"USDBWP"
"13.549493",1684074195868,"USDBWP"
"13.549493",1684075323037,"USDBWP"
"13.549493",1684076544552,"USDBWP"
"13.549493",1684077770883,"USDBWP"
"13.549493",1684078936423,"USDBWP"
"13.549493",1684080182438,"USDBWP"
"13.549493",1684081568035,"USDBWP"
"13.549493",1684082545841,"USDBWP"
"13.549493",1684083739989,"USDBWP"
"13.549493",1684084982663,"USDBWP"
"13.549493",1684086129654,"USDBWP"
"13.549493",1684087399099,"USDBWP"
"13.549493",1684088683785,"USDBWP"
"13.549493",1684089735435,"USDBWP"
"13.549493",1684090959514,"USDBWP"
"13.549493",1684092140716,"USDBWP"
"13.549493",1684093331138,"USDBWP"
"13.549493",1684094562093,"USDBWP"
"13.549493",1684095783672,"USDBWP"
"13.549493",1684096916287,"USDBWP"
"13.549493",1684098155785,"USDBWP"
"13.549493",1684099351176,"USDBWP"
"13.549493",1684100526578,"USDBWP"
"13.549493",1684101740329,"USDBWP"
"13.549493",1684103023199,"USDBWP"
"13.549493",1684104135259,"USDBWP"
"13.549493",1684105369898,"USDBWP"
"13.549493",1684106616942,"USDBWP"
"13.549493",1684107742838,"USDBWP"
"13.549493",1684109169757,"USDBWP"
"13.549493",1684110769582,"USDBWP"
"13.549493",1684112465702,"USDBWP"
"13.549493",1684114611823,"USDBWP"
"13.476042",1684116181606,"USDBWP"
"13.476042",1684117885514,"USDBWP"
"13.476042",1684118735834,"USDBWP"
"13.476042",1684119760797,"USDBWP"
"13.476042",1684121025171,"USDBWP"
"13.476042",1684122141264,"USDBWP"
"13.476042",1684123397397,"USDBWP"
"13.476042",1684124725849,"USDBWP"
"13.476042",1684125724213,"USDBWP"
"13.476042",1684126954151,"USDBWP"
"13.476042",1684128256520,"USDBWP"
"13.476042",1684129366211,"USDBWP"
"13.476042",1684130591470,"USDBWP"
"13.476042",1684132947028,"USDBWP"
"13.476042",1684134167226,"USDBWP"
"13.476042",1684135388635,"USDBWP"
"13.476042",1684136534632,"USDBWP"
"13.476042",1684137768022,"USDBWP"
"13.476042",1684139146494,"USDBWP"
"13.476042",1684140127009,"USDBWP"
"13.476042",1684141360531,"USDBWP"
"13.494057",1684142613181,"USDBWP"
"13.494057",1684143724781,"USDBWP"
"13.494057",1684144950805,"USDBWP"
"13.494057",1684146338542,"USDBWP"
"13.494057",1684147328156,"USDBWP"
"13.494057",1684148554209,"USDBWP"
"13.494057",1684149725965,"USDBWP"
"13.494057",1684150944558,"USDBWP"
"13.494057",1684152216289,"USDBWP"
"13.494057",1684153783266,"USDBWP"
"13.494057",1684154919401,"USDBWP"
"13.494057",1684155891213,"USDBWP"
"13.494057",1684157136525,"USDBWP"
"13.494057",1684158126359,"USDBWP"
"13.494057",1684159339444,"USDBWP"
"13.494057",1684160667771,"USDBWP"
"13.494057",1684161756364,"USDBWP"
"13.494057",1684162950985,"USDBWP"
"13.494057",1684164244697,"USDBWP"
"13.494057",1684165337358,"USDBWP"
"13.494057",1684166558503,"USDBWP"
"13.494057",1684167986222,"USDBWP"
"13.494057",1684168923437,"USDBWP"
"13.494057",1684170162575,"USDBWP"
"13.494057",1684171427692,"USDBWP"
"13.492234",1684172521529,"USDBWP"
"13.492234",1684173770263,"USDBWP"
"13.492234",1684175133516,"USDBWP"
"13.492234",1684176131719,"USDBWP"
"13.492234",1684177345685,"USDBWP"
"13.492234",1684178520218,"USDBWP"
"13.492234",1684179726371,"USDBWP"
"13.492234",1684180947105,"USDBWP"
"13.492234",1684182223831,"USDBWP"
"13.492234",1684183321727,"USDBWP"
"13.492234",1684184562063,"USDBWP"
"13.492234",1684185724123,"USDBWP"
"13.492234",1684186929922,"USDBWP"
"13.492234",1684188174414,"USDBWP"
"13.492234",1684189464225,"USDBWP"
"13.492234",1684190551813,"USDBWP"
"13.492234",1684191733756,"USDBWP"
"13.492234",1684192968050,"USDBWP"
"13.492234",1684194119180,"USDBWP"
"13.492234",1684195550205,"USDBWP"
"13.492234",1684197167371,"USDBWP"
"13.492234",1684198833075,"USDBWP"
"13.492234",1684201001630,"USDBWP"
"13.492234",1684202530200,"USDBWP"
"13.480822",1684204230531,"USDBWP"
"13.480822",1684205104413,"USDBWP"
"13.480822",1684206174202,"USDBWP"
"13.480822",1684207448282,"USDBWP"
"13.480822",1684208538021,"USDBWP"
"13.480822",1684209769803,"USDBWP"
"13.480822",1684211152569,"USDBWP"
"13.480822",1684212135426,"USDBWP"
"13.480822",1684213342865,"USDBWP"
"13.480822",1684214666214,"USDBWP"
"13.480822",1684215731439,"USDBWP"
"13.480822",1684216973686,"USDBWP"
