pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
XXBTZUSD,1685494900879,27760,27759.9,27760,36.63246579,27713.34233,886,27666.4,27765
XXBTZUSD,1685498220769,27742.8,27741.8,27742.9,100.99093386,27757.67403,1831,27666.4,27828.6
XXBTZUSD,1685500269455,27680.9,27680.8,27680.8,179.28232822,27709.26128,2717,27577.5,27828.6
XXBTZUSD,1685501798701,27674.6,27673.9,27674.8,189.8778188,27706.61069,3003,27577.5,27828.6
XXBTZUSD,1685502433006,27634.7,27634.6,27634.6,195.0297459,27705.15936,3172,27577.5,27828.6
XXBTZUSD,1685503484754,27658.1,27658,27658,206.45187711,27701.39998,3474,27577.5,27828.6
XXBTZUSD,1685504535659,27677.6,27677.5,27677.6,211.19523109,27700.77276,3635,27577.5,27828.6
XXBTZUSD,1685505746581,27655.1,27655,27655.1,230.73939981,27698.54807,3931,27577.5,27828.6
XXBTZUSD,1685507073348,27653.5,27653.4,27653.5,250.30388674,27694.94824,4284,27577.5,27828.6
XXBTZUSD,1685508107656,27597,27593.7,27598,306.51117994,27684.31788,4596,27577.5,27828.6
XXBTZUSD,1685509336033,27230.6,27227.5,27224.4,629.30315884,27530.12261,6877,27150,27828.6
XXBTZUSD,1685510640330,27175.1,27175,27174.6,786.04940565,27464.18012,7957,27119,27828.6
XXBTZUSD,1685511723421,27117,27115.3,27117,901.97053892,27420.46524,8801,27037.6,27828.6
XXBTZUSD,1685512951876,27052.7,27052.6,27048.1,993.86898468,27387.57414,9545,27000,27828.6
XXBTZUSD,1685514415581,27126.9,27126.8,27126.9,1059.69166008,27368.72519,10266,27000,27828.6
XXBTZUSD,1685515319525,27140.1,27140,27140,1149.1431373,27351.59106,10707,27000,27828.6
XXBTZUSD,1685516573111,27161,27160.9,27161,1185.94994931,27345.53519,11098,27000,27828.6
XXBTZUSD,1685516705601,27143.7,27143.6,27143.7,1194.78878396,27344.1233,11170,27000,27828.6
XXBTZUSD,1685516934514,27150.8,27150.7,27156.1,1197.93128078,27343.59628,11235,27000,27828.6
XXBTZUSD,1685517202075,27127.4,27127.3,27127.4,1202.82664337,27342.73035,11334,27000,27828.6
XXBTZUSD,1685517724749,27147.7,27147.6,27147.7,1213.08618884,27341.05494,11470,27000,27828.6
XXBTZUSD,1685518917284,27182.4,27182.3,27182.3,1272.27475776,27333.29329,11991,27000,27828.6
XXBTZUSD,1685520149271,27144.8,27144.7,27144.8,1305.4748831,27329.10172,12298,27000,27828.6
XXBTZUSD,1685520602576,27171.1,27171,27171.1,1349.6383493,27323.40328,12535,27000,27828.6
XXBTZUSD,1685521539830,27161.3,27161.2,27161.3,1380.41877468,27320.03244,12821,27000,27828.6
XXBTZUSD,1685522514231,27139,27138.9,27138.9,1384.76677289,27319.53465,12991,27000,27828.6
XXBTZUSD,1685523774117,27118.4,27118.3,27114.1,1403.52233021,27316.8605,13341,27000,27828.6
XXBTZUSD,1685525003760,27100.6,27100.5,27096.8,1418.80428354,27314.71416,13645,27000,27828.6
XXBTZUSD,1685526107139,27062.8,27062.7,27061.4,1443.44061852,27310.93293,13990,27000,27828.6
XXBTZUSD,1685527333849,27137.9,27137.8,27137.9,1451.99417436,27309.78295,14238,27000,27828.6
XXBTZUSD,1685528706662,27110.1,27110,27110.1,1459.41642238,27308.83977,14453,27000,27828.6
XXBTZUSD,1685529713142,27087.6,27087.5,27087.6,1478.72121384,27305.91872,14686,27000,27828.6
XXBTZUSD,1685530924154,27058,27057.9,27058,1499.07158241,27302.86458,15040,27000,27828.6
XXBTZUSD,1685532108747,27062.9,27062.8,27062.9,1533.9963229,27296.84721,15445,27000,27828.6
XXBTZUSD,1685533302117,27123.7,27123.6,27120.8,1555.82338437,27294.22436,15698,27000,27828.6
XXBTZUSD,1685534573042,27120.5,27120.4,27120.4,1576.59629289,27291.66888,16032,27000,27828.6
XXBTZUSD,1685536164906,27093,27092.9,27093,1595.41997842,27289.24829,16439,27000,27828.6
