pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
XMRUSD,1683905011611,151.85,151.77,151.7,1562.63703749,151.90998719,614,151.19,152.92
XMRUSD,1683906110780,151.87,151.76,151.7,1567.52034031,151.9098212,623,151.19,152.92
XMRUSD,1683907338235,151.45,151.38,151.43,1581.46147501,151.90864249,647,151.19,152.92
XMRUSD,1683908779408,151.93,151.79,151.93,1588.1077947,151.90796338,659,151.19,152.92
XMRUSD,1683909722689,151.95,151.94,151.95,1592.19827818,151.90772009,665,151.19,152.92
XMRUSD,1683910928359,152.29,152.19,152.12,1605.55599467,151.9095046,678,151.19,152.92
XMRUSD,1683912214218,152.13,152.04,152.13,1613.27019383,151.91062328,683,151.19,152.92
XMRUSD,1683913316593,151.63,151.5,151.59,1620.3612689,151.9112833,688,151.19,152.92
XMRUSD,1683914570341,151.28,151.19,151.28,1644.96193618,151.90309115,702,151.19,152.92
XMRUSD,1683915907983,151.43,151.35,151.45,1681.90122933,151.89277191,719,151.19,152.92
XMRUSD,1683916910044,151.44,151.36,151.52,1707.23855571,151.88521587,737,151.15,152.92
XMRUSD,1683918135465,151.52,151.41,151.47,1713.09226198,151.8840173,746,151.15,152.92
XMRUSD,1683919311705,151.74,151.63,151.68,1718.50070394,151.88299889,754,151.15,152.92
XMRUSD,1683920531794,151.22,151.19,151.04,1887.90514194,151.77764738,804,150.1,152.92
XMRUSD,1683921759326,152.11,151.99,152.15,1914.5382239,151.78255547,826,150.1,152.92
XMRUSD,1683922993572,151.92,151.83,152.21,1918.83262595,151.78321899,830,150.1,152.92
XMRUSD,1683924114432,151.7,151.69,151.83,2095.44582249,151.77177025,855,150.1,152.92
XMRUSD,1683925342536,152.07,151.96,152.09,2150.76249606,151.77111727,878,150.1,152.92
XMRUSD,1683926532039,152.46,152.38,152.11,2208.29200316,151.78946769,896,150.1,152.92
XMRUSD,1683927733134,152.74,152.63,152.51,2213.00552784,151.7909967,907,150.1,152.92
XMRUSD,1683928956045,152.8,152.79,152.8,2221.48443137,151.79440734,924,150.1,152.92
XMRUSD,1683930240501,153.36,153.33,153.42,2571.28519109,152.00093762,959,150.1,153.65
XMRUSD,1683931338775,153.39,153.33,153.4,2594.93490256,152.01390294,972,150.1,153.65
XMRUSD,1683932540428,153.03,152.95,153.17,2608.0267766,152.02003643,982,150.1,153.65
XMRUSD,1683933753896,153.58,153.52,153.59,2614.66790282,152.02359925,994,150.1,153.67
XMRUSD,1683934910326,153.56,153.5,153.57,2619.27373282,152.02634081,1002,150.1,153.67
XMRUSD,1683936328845,153.69,153.63,153.6,2.73536043,153.76604893,4,153.6,154
XMRUSD,1683937910927,153.14,153.05,153.1,23.72636833,153.4278802,17,153.1,154
XMRUSD,1683939624308,153.54,153.52,153.45,26.38379386,153.41503921,22,153,154
XMRUSD,1683941686839,153.72,153.66,153.72,65.20563969,153.42205574,49,153,154
XMRUSD,1683943219342,153.34,153.22,153.28,86.25987124,153.44085158,65,153,154
XMRUSD,1683944380951,153.18,153.06,153.2,92.59127716,153.4283838,70,153,154
XMRUSD,1683945214603,153.17,153.09,153.17,98.05754716,153.41550977,72,153,154
XMRUSD,1683945821509,153.22,153.16,153.17,98.05754716,153.41550977,72,153,154
XMRUSD,1683946944767,153.14,153.04,153.15,113.76281159,153.3805884,76,153,154
XMRUSD,1683948219083,153.08,153.01,153.07,301.8328759,153.1233765,106,152.89,154
XMRUSD,1683949315345,153.14,153.07,153.14,313.86091254,153.12354882,116,152.89,154
XMRUSD,1683950577976,153.15,153.14,153.15,321.31098302,153.12532726,123,152.89,154
XMRUSD,1683951930999,153.27,153.14,153.27,323.52307302,153.12616309,128,152.89,154
XMRUSD,1683952936616,153.28,153.18,153.35,327.98639858,153.12912547,135,152.89,154
XMRUSD,1683954126434,152.97,152.89,153,332.94430138,153.12879505,146,152.89,154
XMRUSD,1683955424708,153.21,153.13,153.21,340.16548799,153.12720137,157,152.89,154
XMRUSD,1683956531313,153.08,152.97,152.99,344.5474596,153.12592473,164,152.89,154
XMRUSD,1683957173546,152.88,152.84,152.88,350.65720366,153.12179335,167,152.88,154
XMRUSD,1683957772186,152.88,152.87,152.87,350.78851883,153.12169909,168,152.87,154
XMRUSD,1683959116416,153.19,153.04,153.18,364.41485105,153.11474076,171,152.87,154
XMRUSD,1683960110877,153.1,153.04,153.11,366.28165105,153.11473729,174,152.87,154
XMRUSD,1683961351920,153.07,152.97,152.95,375.13791039,153.11294673,190,152.87,154
XMRUSD,1683962526786,153.36,153.31,153.07,383.76964039,153.11264926,199,152.87,154
XMRUSD,1683963715609,153.73,153.6,153.07,383.76964039,153.11264926,199,152.87,154
XMRUSD,1683964964436,153.53,153.46,153.54,393.56194804,153.12524186,206,152.87,154
XMRUSD,1683966282329,153.45,153.44,153.71,397.00414804,153.13030509,208,152.87,154
XMRUSD,1683967330741,153.34,153.27,153.35,403.59641208,153.1345317,217,152.87,154
XMRUSD,1683968535873,153.41,153.34,153.35,411.70898503,153.1388577,226,152.87,154
XMRUSD,1683969725640,153.3,153.16,153.27,412.85296732,153.13917574,228,152.87,154
XMRUSD,1683970919366,153.28,153.23,153.31,412.95082732,153.13921448,230,152.87,154
